Processed_Title,label_st1,label
Thousands of coronavirus test results 'disappear',-1,coronavirus_coronavirus_case
27 possible cases of coronavirus currently under investigation in Ontario News,1072,cases_coronavirus_investigation
Coronavirus outbreak: Major US cities report surgical mask shortages,43,report_mask_coronavirus
Life returns to normal in coronavirus epicenter of Wuhan,668,life_lockdown_coronavirus
Tiger tests positive for coronavirus at New York's Bronx Zoo,53,tests_coronavirus_tiger
Coronavirus: The rising infectious hotspots in England,988,coronavirus_restriction_patient
Coronavirus outbreak: what's next ? ,-1,coronavirus_coronavirus_case
"Russia's coronavirus case tally passes 800,000",607,"passes_800,000_coronavirus_case"
Nico Porteous' Winter X Games plans wrecked by coronavirus,802,plans_esport_coronavirus_sporting
EPA temporarily stops enforcement of environmental laws due to coronavirus,846,coronavirus_emergency_health
Do you have coronavirus or a cold ? Graphic helps tell the difference,1186,helps_cold_coronavirus_allergy
Qantas cancels more international flights as coronavirus spreads.,555,cancels_flight_coronavirus_outbreak
One Positive Case of Novel Coronavirus Detected in Indian State of Kerala,-1,coronavirus_coronavirus_case
CDC: The coronavirus 'does not spread easily' from contaminated surfaces,728,cdc_coronavirus_surface
Kerala: Coronavirus patient shifted to Thrissur medical college,979,shifted_patient_college
DIG Hazara Directs DPOs To Reinforcement Anti coronavirus Measurement,1118,tests_dpo_direct_coronavirus
"Coronavirus Myths & Hoaxes, Debunked: It Has No Connection to 5G",146,suppress_content_g_coronavirus
UAE Confirms First Coronavirus Case,670,confirms_case_coronavirus
"Coronavirus in Colorado, June 2: A look at the latest updates on COVID 19",246,coronavirus_coronavirus_update_look
The Tragedy of the New Coronavirus Spikes RealClearPolitics,1199,coronavirus_authoritarianism_opinion
Cameroon Confirms First Case of Coronavirus,196,confirms_case_coronavirus
Arteta 'completely recovered' from coronavirus,983,recovered_recovery_coronavirus_case
Coronavirus Update: Florida Has 25 New Cases,-1,coronavirus_coronavirus_case
PM announces coronavirus funding,975,announces_funding_coronavirus_fund
Coronavirus: Adeboye commissions RCCG isolation facility,545,coronavirus_ward_hospital
Pensioner aged 101 given the coronavirus all clear,105,aged_coronavirus_woman
Coronavirus: Why lockdown rules are needed to stop the spread of the virus,831,coronavirus_lockdown
Trump Offers Iran Ventilators Amid Coronavirus Pandemic,35,ventilators_ventilator_pandemic_aid
Rich Lowry: Rushing economy's reopen after coronavirus would be a big mistake,-1,coronavirus_coronavirus_case
'Happy that Coronavirus is leaving us': JDU leader's barb at Prashant Kishor,866,barb_aide_coronavirus_leader
Coronavirus: How prepared is the United States ? Not very.,1259,coronavirus_self_victim
First federal inmate tests positive for coronavirus,898,tests_coronavirus_inmate
Health district investigates possible coronavirus case in Clark County,528,case_case_coronavirus_health
Govt Releases Protocol on Coronavirus Mitigation,996,protocol_plan_instruction_disease
"LA County announces 6 more deaths, 344 new coronavirus cases",858,announces_death_case_coronavirus
Florida sets new coronavirus record as lawmakers bicker at hearing,768,sets_record_coronavirus_case
Centre County reports six additional coronavirus cases,118,coronavirus_case
Unani doctor tests positive for coronavirus in Hyderabad,-1,coronavirus_coronavirus_case
UPDATE 2 Slovenia records first death due to coronavirus,890,records_death_coronavirus_patient
Several Palm Beach County Deaths Wrongly Attributed to the Coronavirus,-1,coronavirus_coronavirus_case
Trump calls WHO's global death rate from coronavirus 'a false number',617,says_counterattack_coronavirus_trump
Can frozen or chilled food spread coronavirus ? ,601,coronavirus_covid_food
Coronavirus updates: Cases in Santa Clara County hit 263,858,announces_death_case_coronavirus
Fauci: it is a 'false statement' to say the US has the coronavirus pandemic 'under control',160,says_pandemic_coronavirus_expert
Coronavirus latest: Australia to evacuate nationals from Hubei,506,evacuate_australians_coronavirus_scam
Whistleblower to testify 'window of opportunity is closing' to combat coronavirus,1207,debunked_number_coronavirus_testimony
Dr. Anthony Fauci Predicts Hundreds Of Thousands Of Coronavirus Deaths,423,predicts_thousand_hundred_death
Greek church stirs controversy over stance that Communion can't spread coronavirus,381,coronavirus_mass_church
Coronavirus testing capacity in Auckland increased due to 'unprecedented demand',673,increased_test_coronavirus_testing
Germany Confirms 1st Case Of Coronavirus In Bavaria Regional Health Ministry,117,case_case_coronavirus_1st
Stock markets plummet as coronavirus cases rise,785,plunge_sell_market_coronavirus
EPA Releases List of Disinfectants To Use To Combat Coronavirus,300,coronavirus_coronavirus_disinfectant
Coronavirus victims are anonymous on purpose. Releasing their names would be a disaster.,616,coronavirus_name_victim
Inside the extraordinary race to invent a coronavirus vaccine,212,race_vaccine_coronavirus
Mother's group chat about coronavirus ends in serious brawl,677,play_role_woman_parent
Two cases of coronavirus confirmed in UK,875,confirms_case_coronavirus
Public bathrooms carry coronavirus risks. Here's how to be careful,543,spread_coronavirus_bathroom
Coronavirus NZ podcast: Houseparty pooper Social norms and contact tracing,1187,podcast_podcast_time_houseparty
Why the Coronavirus Really Terrifies Us,1100,terrifies_coronavirus_awareness
"65,000 people in Scotland may have coronavirus",114,warns_coronavirus_people_mutation
Coronavirus reported in Minnesota,215,"coronavirus_6,000_case"
National emergency declared in US over coronavirus,656,declares_emergency_coronavirus
Two ESPN employees test positive for coronavirus,342,test_coronavirus_employee
"As coronavirus multiplies, there's also good news",1260,coronavirus_adeboye_news
'We could be seeing the peak': experts divided as spread of coronavirus slows,973,slows_peak_coronavirus_expert
"Coronavirus in Africa: Suspected cases in Ivory Coast, Ethiopia, Kenya",430,coronavirus_capacity_case
EU faces 'existential threat' if coronavirus recovery is uneven,375,faces_threat_coronavirus_shortage
Italians break out in song amid coronavirus lockdown,-1,coronavirus_coronavirus_case
Coronavirus Pandemic Google building self check website for coronavirus,906,says_website_coronavirus_self
Will summer bring a reprieve from coronavirus ? ,125,bring_reprieve_coronavirus_weather
Coronavirus: India allows small shops to reopen,1241,coronavirus_grip_count
Wuhan coronavirus: Latest news on the global outbreak,852,coronavirus_coronavirus_case
4 more coronavirus deaths reported at Maryland nursing home,598,deaths_coronavirus_home
Latin America faces 'lost decade' from coronavirus GDP drop,1086,coronavirus_economy
Coronavirus Brings Changes to Polling Places in Missouri,315,create_shortage_fear_coronavirus
First Person to Person Transmission of Coronavirus Confirmed in United States,181,person_case
Iran's Supreme Leader refuses US help with coronavirus,576,refuses_offer_coronavirus_conspiracy
Russian president's spokesman hospitalized with coronavirus,791,wishes_recovery_coronavirus_spokesman
Brazil surges to second in coronavirus cases worldwide,314,surges_case_coronavirus
US Extends Special Measures To Prevent Coronavirus Spread Until End Of April Trump,1251,adopt_measure_coronavirus_end
'GMA' host George Stephanopoulos tests positive for coronavirus,546,tests_positive_host_coronavirus
Big Tobacco Joins Race for Coronavirus Vaccine,212,race_vaccine_coronavirus
What happens to UK coronavirus patients after deadly disease is confirmed ? ,988,coronavirus_restriction_patient
Coronavirus In Minnesota: U Haul Offers 30 Days Of Free Self Storage Amid Coronavirus (COVID 19) Outbreak,686,coronavirus_thing_home_care
Should Pregnant Women Worry About Coronavirus ? Health News,220,worry_coronavirus_baby_child
Michigan ER nurse dies alone at home from coronavirus: reports,598,deaths_coronavirus_home
BREAKING: Australian coronavirus toll,891,attended_seminar_coronavirus_doctor
Coronavirus: Trump bleach idea condemned by medical experts,-1,coronavirus_coronavirus_case
Germany Identifies First Case Of Deadly Coronavirus,117,case_case_coronavirus_1st
Overreacting in response to coronavirus pandemic 'just as harmful as underreacting': health expert CBC.ca,1264,urges_people_coronavirus_scare
Apple Closes All Retail Stores in Spain Due to Coronavirus,48,owner_stores_coronavirus
The most googled questions about coronavirus disease (and the answers) ,765,questions_action_coronavirus_symptom
Coronavirus threatens European unity,375,faces_threat_coronavirus_shortage
Boston Symphony Orchestra Cancels East Asia Tour Over Coronavirus Concerns,407,postponed_tour_coronavirus_concern
CDC adds 3 new coronavirus symptoms to list KTVU San Francisco,174,adds_symptom_coronavirus
Nigerian evacuated from Dubai dies from coronavirus Official,-1,coronavirus_coronavirus_case
Coronavirus Can't Keep Fans From Going to Nebraska Racetrack,801,hold_fan_coronavirus_commissioner
"New York's coronavirus outbreak traced to Europe, researchers say",136,came_infections_coronavirus_case
Coronavirus And College: Complications Amid The Pandemic,1028,coronavirus_appearance_official
Field trips to China still a go despite coronavirus: Public Schools,805,encouraging_student_coronavirus_field
Coronavirus Covid 19: The science of soap and washing our hands,300,coronavirus_coronavirus_disinfectant
Coronavirus: Can you catch COVID 19 from frozen or chilled food ? ,601,coronavirus_covid_food
Fourth coronavirus patient was at Tool rock concert with thousands of Aucklanders,325,musician_coronavirus_patient
Second person in Montana dies of coronavirus related illness,822,reports_death_coronavirus_person
Coronavirus: Blenheim hospitals restrict visitors and postpone some surgeries,545,coronavirus_ward_hospital
Japan Isolates Genome Of New Coronavirus Strain Following China Reports,359,cases_case_coronavirus_morning
Man in his 60s confirmed to have coronavirus,594,confirmed_coronavirus_60
Coronavirus: Odisha hoteliers asked not to 'harass' foreigners,247,coronavirus_foreigner_hotel
Can I have sex ? A guide to intimacy during the coronavirus outbreak,934,guide_sex_coronavirus_outbreak
US reports first infant death linked to coronavirus,106,dies_death_coronavirus_infant
Five new coronavirus cases for NSW,909,cases_case_coronavirus
Breaking: Stocks Pare Losses on WHO Coronavirus Comments,720,tumble_demand_stock_coronavirus
China seeks to make coronavirus testing part of the new normal,574,kits_test_coronavirus
WHO declares public health emergency for coronavirus,656,declares_emergency_coronavirus
Surgeon general predicts 'hardest and saddest' week due to coronavirus,1235,predicts_week_coronavirus
Auckland Islamic centre closes amid coronavirus patient mystery,-1,coronavirus_coronavirus_case
AKU prepares coronavirus self screening app,80,prepares_app_coronavirus_self
How complicit is the WHO in China's coronavirus cover up ? ,1161,help_recovery_coronavirus_firm
Pennsylvania reports 600 additional coronavirus cases,741,reports_case_coronavirus
Iranian president urges coronavirus caution during religious festivities,369,urges_caution_president_coronavirus
Music festivals and coronavirus: Will the shows still go on ? ,474,stadiums_coronavirus_music_festival
Boeing donating 250K masks to help fight coronavirus spread,43,report_mask_coronavirus
South Canterbury District Health Board planning for coronavirus,676,planning_grade_coronavirus_measure
"Coronavirus deaths in U.S. could reach 200,000 by October",445,"reach_200,000_coronavirus_death"
Trump says he took coronavirus test,583,says_test_coronavirus
Catalonia To Shut Nightclubs Amid Coronavirus Resurgence,451,shut_nightclubs_coronavirus_lockdown
"Coronavirus: 150 GPs in quarantine, sick English",915,coronavirus_hotel_quarantine
Coronavirus May Never Go Away: WHO,579,ignored_coronavirus_time
